epoch,loss
144,0.00016761186758340764
145,0.00017129754665595425
146,0.00018725993643643532
147,0.00018237493380592675
148,0.0001703744573217387
149,0.00016138591040961518
150,0.0001590653296203637
151,0.0001570167559516507
152,0.0001551009179241674
153,0.0001522375683079265
154,0.00015052064793072447
155,0.00014907301872217992
156,0.00014737380197518866
157,0.00014593779775257245
158,0.000144787141917361
159,0.00014333288974515904
160,0.0001420456215776568
161,0.00014153444585439064
162,0.00014093217326576404
163,0.0001394067064542042
164,0.00013757750256953525
165,0.00013650040801789756
166,0.0001351624005670204
167,0.00013382357956098477
168,0.0001327658200258731
169,0.00013157891793880703
170,0.00013076545333686642
171,0.00013025505978326907
172,0.00012939239182640906
173,0.00012829962525079752
174,0.00012818124297819437
175,0.00012812423176865247
176,0.0001268843118572969
177,0.0001267942606847902
178,0.00012945112360978844
179,0.0001321001430186762
180,0.00014301439796802378
181,0.000141614806465426
182,0.00013541202748418245
183,0.00013631103371136683
184,0.0001281801783475694
185,0.00012845902983721187
186,0.00012307643472448502
187,0.0001196044860364443
188,0.0001205205865894308
189,0.0001369880397225926
190,0.00013642844105635324
191,0.0001292794513278565
192,0.00013366083812407184
193,0.00016865579134005292
194,0.00017861751837152382
195,0.0003697477407277801
196,0.00027762148486700183
197,0.00034385196121020675
198,0.00033794517357618433
199,0.00032010306840485044
200,0.0002751588830470165
201,0.00019984913387340703
202,0.00016906978678754364
203,0.0001459136653532524
204,0.00014474314816499456
205,0.0001973446636074293
206,0.00019490111524722692
207,0.0001576346524972977
208,0.00019225111541783916
209,0.00016702907755860083
210,0.00018382153028482191
211,0.00015231256938604888
212,0.000148560307425383
213,0.00016467630759484062
214,0.00020230650212496744
215,0.0001507150062513197
216,0.00013315475337398233
217,0.00011916995799712757
218,0.0001114161301317163
219,0.00010350441763673192
220,0.00010512696653666704
221,0.00010108011762380901
222,0.00010033236011623704
223,0.00010399752724174796
224,9.848868606734315e-05
225,9.776255563815513e-05
226,9.520099622284795e-05
227,9.333150116937682e-05
228,9.273250294758956e-05
229,9.421016653171123e-05
230,0.00010093298095262757
231,9.548604530727158e-05
232,9.956143628074393e-05
233,0.00010399116127742032
234,0.0001079249004686698
235,0.00013375889421894964
236,0.00014747145376851
237,0.00015496482221866956
238,0.00012778340782129187
239,0.00015684092319940955
240,0.0001355238355783817
241,0.00013993790085514268
242,0.00012199864798505616
243,0.00015238758925828244
244,0.00012038902537733626
245,0.0001298584292156559
246,0.00017598156781629718
247,0.00017041591839016005
248,0.00012703311196787977
249,0.00010845176507483597
250,9.916245213098084e-05
251,9.079439525889194e-05
252,8.442991968007968e-05
253,8.136955607786848e-05
254,7.967726796080978e-05
255,7.914602246760681e-05
256,7.857967116341317e-05
257,8.001893009679742e-05
258,8.311661730807612e-05
259,9.763410948238549e-05
260,9.941856674321318e-05
261,0.00011346253240453977
262,0.00011339961100476778
263,0.00010260207163514494
264,9.631249485696957e-05
265,0.00010003352242453797
266,8.551479781624666e-05
267,8.973046102164623e-05
268,8.594625939012848e-05
269,8.62484215015089e-05
270,9.773637931163852e-05
271,8.071496097101104e-05
272,9.548172945597206e-05
273,0.00011311423374169844
274,0.00010652116723071988
275,0.00011141693135746457
276,0.00012675580360659513
277,9.651542275142937e-05
278,8.570080130935932e-05
279,7.847887814229108e-05
280,8.128769560549387e-05
281,8.211587322470229e-05
282,7.703807287777554e-05
283,7.473675044975217e-05
284,7.534978496559499e-05
285,7.136290261936217e-05
286,6.897440975720959e-05
287,6.763176117493943e-05
288,6.779085272616457e-05
289,6.939973840867218e-05
290,8.138563819205265e-05
291,7.949126527050313e-05
292,9.7216287616391e-05
293,7.902309835803804e-05
294,7.972780788632631e-05
295,7.390436005108513e-05
296,8.1568027038436e-05
297,7.591267974204065e-05
298,8.601258272683987e-05
299,7.28867126674863e-05
300,7.425951943492126e-05
301,7.013428215187316e-05
302,6.834178909867067e-05
303,6.86662898872304e-05
304,6.599556785168799e-05
305,6.57375442935262e-05
306,6.804647886896837e-05
307,6.426449236514114e-05
308,6.469449121802483e-05
309,8.087652388870344e-05
310,8.069588881852397e-05
311,8.725620644709527e-05
312,8.832936835631839e-05
313,7.168125840961018e-05
314,7.303996005293758e-05
315,6.632531265360136e-05
316,6.194789028246795e-05
317,5.8581574285093533e-05
318,5.6740629932964565e-05
319,5.550831982398916e-05
320,5.524718409115351e-05
321,5.433234835903346e-05
322,5.366442319501676e-05
323,5.354069732731256e-05
324,5.368497371476854e-05
325,5.362115759192533e-05
326,5.351054745330259e-05
327,5.289928792886875e-05
328,5.345302672813886e-05
329,5.639217297790483e-05
330,6.262425568407595e-05
331,6.688422290523781e-05
332,7.242251979687406e-05
333,0.00013404150055060227
334,0.0001817521431182352
335,0.00025789807397146405
336,0.0003154425733478288
337,0.0007755200694446018
338,0.0010815813931129205
339,0.0010207856032601477
340,0.0009576107611805071
341,0.0008104891758563557
342,0.0009719595730463724
343,0.0009691802543181273
344,0.000741162495287384
345,0.001959927596690503
346,0.0012148287846045903
347,0.0013923683400080906
348,0.0024630023535929454
349,0.0015483958516583607
350,0.002002353960611402
351,0.0014680895755477422
352,0.0012135511779623337
353,0.0012207290585748809
354,0.0008835647570625873
355,0.0009332564704035789
356,0.0012165336206049141
357,0.0010631424933293366
358,0.0007776060118907835
359,0.0007535569131418708
360,0.0005746442070403909
361,0.0006048543850321249
362,0.0005417826022189132
363,0.0004692632670765234
364,0.0004642774829852993
365,0.0005494595678568072
366,0.00037017429652315555
367,0.00032365572230206777
368,0.0003005617738833368
369,0.00028527868498153506
370,0.00027096602598850966
371,0.00025697017861795195
372,0.00024937014687702525
373,0.00023898670742108133
374,0.00022961409062725296
375,0.00022346714873063735
376,0.0002172272227322964
377,0.00021121651027175846
378,0.00020558095538004926
379,0.00020072227363184238
380,0.00019599319440117982
381,0.00019161338363146748
382,0.00018749617729860635
383,0.00018376005138378724
384,0.0001803514469461191
385,0.00017688817951493462
386,0.0001735545253504444
387,0.00017028861146682007
388,0.00016746681023894244
389,0.0001644900890004212
390,0.00016185209003918556
391,0.00015927865141886422
392,0.00015688709003778347
393,0.0001545607995062863
394,0.00015218117552943003
395,0.0001500763660772735
396,0.0001479398994659248
397,0.00014585497847630595
398,0.0001437884869718379
399,0.0001417874055657683
400,0.00013997278270015817
401,0.00013814653544016095
402,0.00013638359490991868
403,0.00013480949613850338
404,0.00013315186705821573
405,0.00013158800514508472
406,0.0001300494364634103
407,0.00012853646164291628
408,0.00012689822854170777
409,0.0001255055906320841
410,0.00012418146688296676
411,0.00012304999232270542
412,0.00012201681845963681
413,0.00012138943191881115
414,0.00012074077896231354
415,0.0001226060742333328
416,0.00012225032363780022
417,0.00012346429883639798
418,0.00012930728658115974
419,0.00012422396884430697
420,0.0001280247180822844
421,0.00011753864316542878
422,0.00011253316038655675
423,0.00011038951047830842
424,0.00010890205143554716
425,0.00010768828312428311
426,0.00010682535323294899
427,0.00010573680566488057
428,0.00010487817661659889
429,0.00010340794966115079
430,0.00010263331199435866
431,0.00010154448475402863
432,0.00010070207170262158
433,9.97842615024099e-05
434,9.891795210200108e-05
435,9.817019811832496e-05
436,9.741597945053394e-05
437,9.667561460321804e-05
438,9.594479521230008e-05
439,9.517097873999938e-05
440,9.43884445127461e-05
441,9.3703576123694e-05
442,9.288606523581036e-05
443,9.218268595707823e-05
444,9.148357623731598e-05
445,9.087261451588366e-05
446,9.021441274810405e-05
447,8.949499010959149e-05
448,8.903344792695705e-05
449,8.856167733662792e-05
450,8.838791432813444e-05
451,8.748253024664289e-05
452,8.682318273947967e-05
453,8.633801859848657e-05
454,8.630389009817892e-05
455,8.61851908777636e-05
456,8.63186333432056e-05
457,8.64753956077258e-05
458,8.976037630306462e-05
459,8.987734038082603e-05
460,8.630318653589421e-05
461,8.558641991768147e-05
462,8.834229922030255e-05
463,9.968298787090757e-05
464,0.00013687180965459006
465,0.00016773088007562866
466,0.00015053548559418832
467,0.00011610485719722122
468,9.556475652378533e-05
469,8.924773845034159e-05
470,9.160339635238159e-05
471,8.643269854762433e-05
472,8.393944101401364e-05
473,8.33579894696372e-05
474,8.059234190237374e-05
475,8.201973642772615e-05
476,8.399848651707996e-05
477,8.310434302954927e-05
478,7.997390776402106e-05
479,9.579662857481206e-05
480,0.0001911205217639351
481,0.00014698625858005084
482,0.00013697039271133186
483,9.871293498518467e-05
484,9.050157498695393e-05
485,8.583463529061577e-05
486,8.833626167123713e-05
487,8.885806121373426e-05
488,8.348722798648667e-05
489,7.462330814674074e-05
490,7.211740726355461e-05
491,7.061499422651355e-05
492,7.009922575147965e-05
493,6.926063432709208e-05
494,6.876158132102897e-05
495,6.820516815522911e-05
496,6.776719481054732e-05
497,6.758798348724693e-05
498,6.743656272208156e-05
499,6.724188524807027e-05
